id,subject,sender,YearMonth,received_time,IsRead
12030,Nathan's next hit song🚀,Luke @ WavGrind,202307,20230714_165208,True
12031,Découvrez ce nouveau jeu captivant avec le Xbox Game Pass Ultimate,Xbox,202307,20230714_170344,True
12032,Du panache et des slips - Les Pionniers avec Guillaume Gibault,Frédéric Mazzella via LinkedIn,202307,20230714_184120,True
12033,New message from Perc Trax,Bandcamp,202307,20230714_195204,True
12034,La famille des coques Samsung s'agrandit !📱👾,RHINOSHIELD,202307,20230714_204017,True
12035,🤫 Les coulisses de la scène culinaire 🔥,"Carla, Mapstr",202307,20230714_215136,True
12036,Pré-inscription Open Gym - Saison 2023/2024,Paris cheerleaders,202307,20230715_004619,True
12037,Votre colis COLISSIMO est toujours disponible dans votre relais Pickup !,Colissimo,202307,20230715_080051,False
12038,🌉  Récap concours Levi's® 501® Experience 🌉,Levi’s® Red Tab™,202307,20230715_082058,True
12039,"From PowerBI, Python to ML, NLP, DL. Learn everything about Data Science!",Analytics Vidhya,202307,20230715_082852,True
12040,Et si la Chine envahissait Taïwan ?,Cafeyn,202307,20230715_083834,True
12041,➡️ C'est le jour J !! BTF - Back to Origins 🚀,Butterfly,202307,20230715_095445,True
12042,📣 Soldes : Il est encore temps d'en profiter !,Woodbrass,202307,20230715_100849,True
12043,C’est ce soir : Nème Contre-Fêt’nat’ de la Ferme du Bonheur,La Ferme du Bonheur,202307,20230715_123944,True
12044,Over 30 UAD plug-ins for $99?!,Universal Audio,202307,20230715_140013,True
12045,"❤ Nathan, ces idées sont vraiment à votre image",Pinterest,202307,20230715_140757,True
12046,Restez sur votre lancée et améliorez votre statut en passant silver,Rakuten,202307,20230715_150047,True
12047,Maintenant disponible sur Prime Video,Prime Video,202307,20230715_161003,True
12048,[Opportunity for Nathan] Want to work with platinum producers?💿,WavGrind Team,202307,20230715_171703,True
12049,💥 Get 80% off UG Courses!,Ultimate Guitar,202307,20230715_180255,True
12050,"last chance to get 30,000 royalty free samples, live vocals, melodies, and more!",Luke 'hurry' from WavGrind,202307,20230715_231529,True
12051,"🎧 Podcast - Être le héros & force d'âme X3 invités, Pouvoir de l'introversion + Hypersensible spirituel  + Secrets de l'estime de soi ✨","Heroic People, du nouveau par Marc Baillet",202307,20230716_084522,True
12052,5 good reasons to go dashwards,Tumblr,202307,20230716_093006,True
12053,Bientôt l’heure pour les Sneakers,ASPHALTE Homme,202307,20230716_100036,True
12054,Votre offre internet Bouygues Telecom : donnez-nous votre avis,Bouygues Telecom par BVA,202307,20230716_122040,True
12055,Vous avez des rendez-vous ?,Uber,202307,20230716_144440,True
12056,last chance Nathan! (deleting this sample library tomorrow),Luke 'tomorrow' from WavGrind,202307,20230716_175740,True
12057,Co-créons les prochains produits exode !,Exode,202307,20230716_193116,True
12058,"Last chance, Nathan! (gone tomorrow)","30,000 samples & MIDI",202307,20230717_000504,True
12059,"n.bibrac, Profitez de -20 % de réduction en parrainant un(e) ami(e) !",Copees,202307,20230717_013104,True
12060,Jusqu'à 25 %* de reduction jusqu'à CE SOIR,hello@mail.looking4.com,202307,20230717_060019,True
12061,Etes-vous satisfait de votre livraison Colissimo N°9M00005523719?,Colissimo,202307,20230717_065038,True
12062,Nouveau : archives en ligne + Colorisez vos branches,Filae.com - Magazine,202307,20230717_091515,True
12063,«The Week» by François Bloch,payoff,202307,20230717_095844,True
12064,Faites le tour du monde à l'heure du dessert 🌍,Picard & Nous,202307,20230717_111611,True
12065,Invitation to DataHack Summit 2023: Dive into the Future of AI,Himanshi Singh,202307,20230717_135714,True
12066,Just Hours Left for 75% Custom Savings!,Universal Audio,202307,20230717_140005,True
12067,Hours left! Get 30+ UAD plug-ins for pennies.,Universal Audio,202307,20230717_142032,True
12068,🎾 Alcaraz et Vondrousova couronnés,L'Équipe,202307,20230717_163441,True
12069,Toutes les clés pour un déménagement serein !,BNP Paribas,202307,20230717_171931,True
12070,"⏰ Last chance, Nathan! (these samples gone tonight)",Luke 'gone tonight' @ wavgrind,202307,20230717_173040,True
12071,Fini les points de côté avec le programme fidélité !,DECAT'CLUB,202307,20230717_181638,True
12072,"💫 FFR • BLACK HOLE 💫 // EXCZODIA, AXYOM, FORTANOIZA, GRAVERS, LO:ST 🔥",FEEL FREE RECORDS,202307,20230717_182808,True
12073,"Bonjour Auchan, partagez votre avis sur Déodorant Baume - Vanille",Exode naturel,202307,20230717_193502,True
12074,[€136 Off] Get certified today!,DataCamp,202307,20230717_205205,True
12075,"Some colleges cost $95,000 per year — and the price is rising. Here's why",CNN via LinkedIn,202307,20230717_214922,True
12076,"last chance to download me!😨 (melodies, live vocals, drums, and more)",Your producer bundle...,202307,20230717_233351,True
12077,"New release from Rave Alert, who brought you PUSH UP EP",Bandcamp,202307,20230718_001303,True
12078,"Souriez et dites ""Cheese"" 📸 Flashs d’été",Levi’s®,202307,20230718_040416,True
12079,Vos informations personnelles sont-elles à jour ? 📝,Revolut,202307,20230718_053128,True
12080,"New release from INSANE INDUSTRY, who brought you Very Rude EP",Bandcamp,202307,20230718_091631,True
12081,INSANE INDUSTRY just announced a Listening Party on Bandcamp,Bandcamp,202307,20230718_091639,True
12082,«The Week» – Produkt in Zeichnung by François Bloch,payoff,202307,20230718_093129,True
12083,Vos bottes secrètes maintenant en préco,ASPHALTE Homme,202307,20230718_100208,True
12084,"New release from Reckless Rec, who brought you RCKLSS006 - WEST COAST LOVE",Bandcamp,202307,20230718_101024,True
12085,New release from The Meaning Of Rave,Bandcamp,202307,20230718_111046,True
12086,"Découvrez nos meilleures offres vol + hôtel jusqu'à -70%, négociés par nos experts",Transavia,202307,20230718_115500,True
12087,"La communauté a besoin de vous, becoolbibrac 👀",Twitch,202307,20230718_120008,True
12088,Notification,Linxo,202307,20230718_132514,True
12089,"Nathan, votre réduction vous appelle ☎️",Emma from Bolt,202307,20230718_135205,True
12090,ameli&vous : pour un été en bonne santé !,Votre Assurance Maladie,202307,20230718_155133,False
12091,Vous avez déjà emporté un Panier Surprise en pique-nique ?,Too Good To Go,202307,20230718_171250,True
12092,Le parrainage s'invite pendant vos vacances...,BNP Paribas,202307,20230718_172527,True
12093,Les offres du BHV MARAIS,LE BHV MARAIS,202307,20230718_180037,True
12094,HERCULES DJ : 10€ offerts !,Woodbrass,202307,20230718_180250,True
12095,"New release from kneadedpains, who brought you Paro Hour",Bandcamp,202307,20230718_181531,True
12096,"Le Postiv Festival, c'est dans 1 mois !",SHOTGUN,202307,20230718_182524,True
12097,New message from Perc Trax,Bandcamp,202307,20230718_183114,True
12098,"Meryem Benoua à l'Apollo, réservez maintenant !",LE PANAME ART CAFE,202307,20230718_193157,True
12099,La sélection freehand folk,Levi’s® Red Tab™,202307,20230718_200434,True
12100,Améliorez votre confort de lecture grâce à CE produit ! ✨,RHINOSHIELD,202307,20230718_201806,True
12101,New message from Gomboc Records,Bandcamp,202307,20230718_202826,True
12102,View your Snapchat messages!,Team Snapchat,202307,20230718_205740,True
12103,New release from Kodaman,Bandcamp,202307,20230718_210721,True
12104,New Course: Data Manipulation in Julia,DataCamp Insights,202307,20230718_214441,True
12105,Introducing UAD Tuesday: Get Weekly $89 Plug-Ins,Universal Audio,202307,20230718_221010,True
12106,WFH means your office space probably isn’t worth as much as it used to be,CNN via LinkedIn,202307,20230718_221130,True
12107,The TMA-2 DJ range is growing,AIAIAI,202307,20230718_230104,True
12108,New Episode of TUF 31 TODAY | Watch Live,UFC,202307,20230718_235516,True
12109,SFR & Moi : matériel non retourné,A propos de votre Ligne Fixe,202307,20230718_235813,True
12110,"fraya971, profitez du nouveau contenu Minecraft désormais disponible avec le Xbox Game Pass Ultimate",Xbox,202307,20230719_005626,True
12111,Préparez-vous au décollage avec jusqu'à 20 % de réduction* sur votre parking d'aéroport,hello@mail.looking4.com,202307,20230719_080021,True
12112,Roule avec ton vélo Lime jusqu’à Lollapalooza Paris ce week-end,Lime,202307,20230719_090115,True
12113,Notification,Linxo,202307,20230719_124614,True
12114,"New release from KTK Records, who brought you Cyberdrum",Bandcamp,202307,20230719_143518,True
12115,Votre commande de mercredi après-midi avec Uber Eats,Reçu Uber,202307,20230719_152918,True
12116,"Nathan, nous nous occupons de vos déplacements",Uber,202307,20230719_153857,True
12117,Votre facture est disponible,Sosh votre service clients,202307,20230719_163045,True
12118,New All-Flash TrueNAS M30-HA Special - Enterprise Starter Appliance for an Unbelievable price,iX | TrueNAS,202307,20230719_170357,True
12119,🎙️ SHURE MV7 S : Alerte promo !,Woodbrass,202307,20230719_180150,True
12120,⚽ C'est parti pour les Bleues,L'Équipe,202307,20230719_191904,True
12121,Portraits d’été : une journée avec Jordan,BonneGueule,202307,20230719_200039,True
12122,"DJ contest OBSCUUR Festival, CTSD release and more. 😈",OBSCUUR Records,202307,20230719_210242,True
12123,Americans aren’t rebuilding their savings fast enough,CNN via LinkedIn,202307,20230719_221123,True
12124,Changements importants au niveau des conditions générales ⚠️,Revolut,202307,20230719_233842,True
12125,New release from Bad Boombox,Bandcamp,202307,20230720_012635,True
12126,Quiz : quel randonneur êtes vous ? 🥾,Chilowé,202307,20230720_081959,True
12127,View your Snapchat messages!,Team Snapchat,202307,20230720_105346,True
12128,New message from Trym,Bandcamp,202307,20230720_121153,True
12129,3 nouveaux recensements pour les Yvelines,Filae.com - Magazine,202307,20230720_122405,True
12130,"Grèves dans les transports : faites-vous rembourser
",Île-de-France Mobilités,202307,20230720_132309,True
12131,🔎Enquêtes d'actu : le best of !,Margot du Monde des grandes écoles et universités,202307,20230720_140912,True
12132,Today at 1 p.m. ET:  “Achieving Complete Observability for SaaS Applications.”,Linode,202307,20230720_143941,True
12133,Jeu Final Fantasy et autres biens les plus demandés 🔍 de la semaine,leboncoin,202307,20230720_162605,True
12134,50% OFF Pro Pack + 50 Free Minutes,noreply=lalal.ai@mg.lalal.ai,202307,20230720_173016,True
12135,"fraya971, expérimentez la perfection faite pixels en revisitant Chained Echoes, Doom 64, et plus encore",Xbox,202307,20230720_175650,True
12136,"New release from Jahanam, who brought you Mama L'auto",Bandcamp,202307,20230720_180915,True
12137,"New release from INSANE INDUSTRY, who brought you Very Rude EP",Bandcamp,202307,20230720_181512,True
12138,Ils sont bouillants ! Vous aussi ?,Club Paris 2024,202307,20230720_181607,True
12139,History of responsible design,AIAIAI,202307,20230720_190144,True
12140,✨🌟 FFR - Black Hole 🌟✨ Les places Early bientôt SOLD OUT ! Dépêchez vous !🚀,FEEL FREE RECORDS,202307,20230720_193008,True
12141,I BUILT A CUSTOM PC!,Sanjay C,202307,20230720_194245,True
12142,Google wants to help write the news with AI,CNN via LinkedIn,202307,20230720_221119,True
12143,Early Start Time ⏰ Aspinall vs Tybura Up Next,UFC,202307,20230720_233948,True
12144,Access “From Code to Customer: Achieving Complete Observability for SaaS Applications”,Linode,202307,20230720_235529,True
12145,Confused about our last email? Let us explain.,Linode,202307,20230721_044904,True
12146,"New release from Rewasted, who brought you Keep the Club Jumping",Bandcamp,202307,20230721_051536,True
12147,-20% supplémentaires sur les Soldes,LE BHV MARAIS,202307,20230721_081537,True
12148,Voici notre Édit Denim réversible,Levi’s® Red Tab™,202307,20230721_083224,True
12149,La motivation et l'inspiration : clés de la réussite pour vendre,Christian Kottmann via LinkedIn,202307,20230721_091701,True
12150,"New release from Perc Trax, who brought you Look What Your Love Has Done To Me (Perc VIP Mix)",Bandcamp,202307,20230721_093511,True
12151,UFC 294: MAKHACHEV vs OLIVEIRA 2 | Tickets On-Sale NOW,UFC,202307,20230721_101817,True
12152,"New release from kneadedpains, who brought you Paro Hour",Bandcamp,202307,20230721_105917,True
12153,PRELEVEMENT AUTOMATIQUE - REPORTE A SEPTEMBRE,OLIVIER CLEMENT IMMOBILIER,202307,20230721_110012,False
12154,New message from Perc Trax,Bandcamp,202307,20230721_112242,True
12155,Il fait trop beau pour cuisiner ☀️,Picard & Nous,202307,20230721_120117,True
12156,Notification,Linxo,202307,20230721_130121,False
12157,Last Chance! Get This Week’s $89 Plug-In,Universal Audio,202307,20230721_140005,True
12158,C’est pas le moment mais…,ASPHALTE Homme,202307,20230721_151030,True
12159,Synthèse hebdomadaire,Linxo,202307,20230721_155421,True
12160,Trinquons à la saison des boissons fraîches 🍹,Too Good To Go,202307,20230721_155705,True
12161,New message from Gomboc Records,Bandcamp,202307,20230721_162328,True
12162,↘️ Les baisses de prix de la semaine en Livres  et Téléphonie,leboncoin,202307,20230721_163258,True
12163,New release from Magben,Bandcamp,202307,20230721_165903,True
12164,Delta Festival : le rêve commence bientôt ! 🌈,SHOTGUN,202307,20230721_180959,True
12165,????? recommends another download for you,Hypeddit,202307,20230721_200011,True
12166,Carnet de voyage : la découverte du Vercors,"Benoît, cofondateur de BonneGueule",202307,20230721_200045,True
12167,Crime recommends another download for you,Hypeddit,202307,20230721_200147,True
12168,« Meuble Tv » et plus d'idées,recommendations@discover.pinterest.com,202307,20230721_201005,True
12169,ANDUJ recommends another download for you,Hypeddit,202307,20230721_202530,True
12170,Merci !,Bandcamp / SKRY,202307,20230721_222156,False
12171,Merci !,Bandcamp / Wicked Waves Recordings,202307,20230721_222157,False
12172,Merci !,Bandcamp / OGUZ,202307,20230721_222201,False
12173,Merci !,Bandcamp / VALOR,202307,20230721_222207,False
12174,Merci !,Bandcamp / Angels Gun Club,202307,20230721_222211,False
12175,"Nathan, Here is your order receipt",Beatport,202307,20230721_222914,True
12176,Merci !,Bandcamp / Black Lake Records,202307,20230721_232134,False
12177,Merci !,Bandcamp / Raise Music,202307,20230721_232138,False
12178,"Notification de connexion au service ""Telepoints"" grâce à FranceConnect",FranceConnect,202307,20230721_235844,False
12179,restitution de vos équipements,A propos de votre Ligne Fixe,202307,20230722_032133,False
12180,Dix crimes non élucidés,Cafeyn,202307,20230722_082752,True
12181,View your Snapchat messages!,Team Snapchat,202307,20230722_084917,True
12182,Notification,Linxo,202307,20230722_125719,False
12183,Grand tirage au sort ALL x Paris 2024,ALL - Accor Live Limitless,202307,20230722_150533,True
12184,Vous en avez déjà une ?,Levi’s®,202307,20230722_160433,True
12185,Maintenant disponible sur Prime Video,Prime Video,202307,20230722_160641,True
12186,Le Tour de France femmes s'élancera demain de Clermont-Ferrand !,L'Équipe,202307,20230722_194244,True
12187,"New release from Trash Tunes, who brought you Thoqy & aesztetik - Chaos In My Brain",Bandcamp,202307,20230722_210145,True
12188,Give these 5 a follow!,Tumblr,202307,20230723_030510,True
12189,"Notification de connexion au service ""Institut National de la Propriété Industrielle "" grâce à FranceConnect",FranceConnect,202307,20230723_065125,True
